source_path,target_path,status_code,is_redirect,is_available
/charts/burmese.xls,/charts/burmese.xls,200,false,true
/charts/busa.xls,/charts/busa.xls,200,false,true
/charts/burushaski.xls,/charts/burushaski.xls,200,false,true
/charts/bunak.xls,/charts/bunak.xls,200,false,true
/charts/avokaya.xls,/charts/avokaya.xls,200,false,true
/charts/burum.xlsx,/charts/burum.xlsx,200,false,true
/charts/bushi.xls,/charts/bushi.xls,200,false,true
/charts/bushong.xls,/charts/bushong.xls,200,false,true
/charts/caac.xls,/charts/caac.xls,200,false,true
/charts/cabecar.xls,/charts/cabecar.xls,200,false,true
/charts/buol.xls,/charts/buol.xls,200,false,true
/charts/bukusu.xls,/charts/bukusu.xls,200,false,true
/charts/bwaidoka.xls,/charts/bwaidoka.xls,200,false,true
/charts/bukar-sadong.xlsx,/charts/bukar-sadong.xlsx,200,false,true
/charts/calo.xls,/charts/calo.xls,200,false,true
/charts/butuanon.xls,/charts/butuanon.xls,200,false,true
/charts/caluyanon.xls,/charts/caluyanon.xls,200,false,true
/charts/candoshishapra.xls,/charts/candoshishapra.xls,200,false,true
/charts/bungku.xls,/charts/bungku.xls,200,false,true
/charts/bosnian.xls,/charts/bosnian.xls,200,false,true
/charts/capiznon.xls,/charts/capiznon.xls,200,false,true
/charts/cajamarcaquechua.xls,/charts/cajamarcaquechua.xls,200,false,true
/charts/carian.xls,/charts/carian.xls,200,false,true
/charts/cantonese.xls,/charts/cantonese.xls,200,false,true
/charts/carijona.xls,/charts/carijona.xls,200,false,true
/charts/carib.xls,/charts/carib.xls,200,false,true
/charts/carapana.xls,/charts/carapana.xls,200,false,true
/charts/carrier.xls,/charts/carrier.xls,200,false,true
/charts/cas.xls,/charts/cas.xls,200,false,true
/charts/bunun.xls,/charts/bunun.xls,200,false,true
/charts/casiguran.xls,/charts/casiguran.xls,200,false,true
/charts/catio.xls,/charts/catio.xls,200,false,true
/charts/caquinte.xls,/charts/caquinte.xls,200,false,true
/charts/caucasianalbanian.xls,/charts/caucasianalbanian.xls,200,false,true
/charts/cebaara.xls,/charts/cebaara.xls,200,false,true
/charts/cemuhi.xls,/charts/cemuhi.xls,200,false,true
/charts/centralpomo.xls,/charts/centralpomo.xls,200,false,true
/charts/chagatai.xls,/charts/chagatai.xls,200,false,true
/charts/chamacoco.xlsx,/charts/chamacoco.xlsx,200,false,true
/charts/chakosi.xls,/charts/chakosi.xls,200,false,true
/charts/chambeali.xls,/charts/chambeali.xls,200,false,true
/charts/centralteke.xls,/charts/centralteke.xls,200,false,true
/charts/chamalal.xls,/charts/chamalal.xls,200,false,true
/charts/chami.xlsx,/charts/chami.xlsx,200,false,true
/charts/chamicuro.xls,/charts/chamicuro.xls,200,false,true
/charts/chakhar.xls,/charts/chakhar.xls,200,false,true
/charts/capeverdeancreole.xls,/charts/capeverdeancreole.xls,200,false,true
/charts/caddo.xls,/charts/caddo.xls,200,false,true
/charts/chana.xls,/charts/chana.xls,200,false,true
/charts/cayuga.xls,/charts/cayuga.xls,200,false,true
/charts/cebuano.xls,/charts/cebuano.xls,200,false,true
/charts/centralkilimanjaro.xlsx,/charts/centralkilimanjaro.xlsx,200,false,true
/charts/chang.xls,/charts/chang.xls,200,false,true
/charts/chakma.xls,/charts/chakma.xls,200,false,true
/charts/chapalaa.xls,/charts/chapalaa.xls,200,false,true
/charts/chatino.xls,/charts/chatino.xls,200,false,true
/charts/chaura.xls,/charts/chaura.xls,200,false,true
/charts/catalan.xls,/charts/catalan.xls,200,false,true
/charts/chayahuita.xls,/charts/chayahuita.xls,200,false,true
/charts/chayucomixtec.xls,/charts/chayucomixtec.xls,200,false,true
/charts/centraldusun.xlsx,/charts/centraldusun.xlsx,200,false,true
/charts/chekeholo.xls,/charts/chekeholo.xls,200,false,true
/charts/chechen.xls,/charts/chechen.xls,200,false,true
/charts/chicahuaxtlatriqui.xls,/charts/chicahuaxtlatriqui.xls,200,false,true
/charts/chichewa.xls,/charts/chichewa.xls,200,false,true
/charts/chimalapazoque.xls,/charts/chimalapazoque.xls,200,false,true
/charts/chhattisgarhi.xls,/charts/chhattisgarhi.xls,200,false,true
/charts/cherepon.xlsx,/charts/cherepon.xlsx,200,false,true
/charts/chickasaw.xls,/charts/chickasaw.xls,200,false,true
/charts/chiru.xlsx,/charts/chiru.xlsx,200,false,true
/charts/chinateco.xls,/charts/chinateco.xls,200,false,true
/charts/chippewa.xls,/charts/chippewa.xls,200,false,true
/charts/chitimacha.xls,/charts/chitimacha.xls,200,false,true
/charts/chittagonian.xls,/charts/chittagonian.xls,200,false,true
/charts/chochangacha.xls,/charts/chochangacha.xls,200,false,true
/charts/chelkan.xls,/charts/chelkan.xls,200,false,true
/charts/chhantyal.xls,/charts/chhantyal.xls,200,false,true
/charts/choctaw.xls,/charts/choctaw.xls,200,false,true
/charts/choni.xls,/charts/choni.xls,200,false,true
/charts/chokwe.xls,/charts/chokwe.xls,200,false,true
/charts/cherokee.xls,/charts/cherokee.xls,200,false,true
/charts/chol.xls,/charts/chol.xls,200,false,true
/charts/chorasmian.xls,/charts/chorasmian.xls,200,false,true
/charts/chipewyan.xls,/charts/chipewyan.xls,200,false,true
/charts/chru.xls,/charts/chru.xls,200,false,true
/charts/chavacano.xls,/charts/chavacano.xls,200,false,true
/charts/chamorro.xls,/charts/chamorro.xls,200,false,true
/charts/chukchansi.xls,/charts/chukchansi.xls,200,false,true
/charts/chumburung.xls,/charts/chumburung.xls,200,false,true
/charts/cistercian-numbers.xls,/charts/cistercian-numbers.xls,200,false,true
/charts/classicalquechua.xls,/charts/classicalquechua.xls,200,false,true
/charts/cipu.xls,/charts/cipu.xls,200,false,true
/charts/chontalmaya.xls,/charts/chontalmaya.xls,200,false,true
/charts/cocama.xls,/charts/cocama.xls,200,false,true
/charts/cofan.xls,/charts/cofan.xls,200,false,true
/charts/coeurdalene.xls,/charts/coeurdalene.xls,200,false,true
/charts/chulym.xls,/charts/chulym.xls,200,false,true
/charts/chuukese.xls,/charts/chuukese.xls,200,false,true
/charts/comanche.xls,/charts/comanche.xls,200,false,true
/charts/copalatriqui.xls,/charts/copalatriqui.xls,200,false,true
/charts/cora.xls,/charts/cora.xls,200,false,true
/charts/coatzospanmixtec.xls,/charts/coatzospanmixtec.xls,200,false,true
/charts/coastalkadazan.xlsx,/charts/coastalkadazan.xlsx,200,false,true
/charts/chuvash.xls,/charts/chuvash.xls,200,false,true
/charts/chrau.xls,/charts/chrau.xls,200,false,true
/charts/comox.xls,/charts/comox.xls,200,false,true
/charts/chilcotin.xls,/charts/chilcotin.xls,200,false,true
/charts/chukchi.xls,/charts/chukchi.xls,200,false,true
/charts/corsican.xls,/charts/corsican.xls,200,false,true
/charts/chinook.xls,/charts/chinook.xls,200,false,true
/charts/bodo.xls,/charts/bodo.xls,200,false,true
/charts/croatian.xls,/charts/croatian.xls,200,false,true
/charts/cree.xls,/charts/cree.xls,200,false,true
/charts/cumbraec.xls,/charts/cumbraec.xls,200,false,true
/charts/crimeantatar.xls,/charts/crimeantatar.xls,200,false,true
/charts/cornish.xls,/charts/cornish.xls,200,false,true
/charts/chungliao.xls,/charts/chungliao.xls,200,false,true
/charts/curripaco.xls,/charts/curripaco.xls,200,false,true
/charts/cuzcoquechua.xls,/charts/cuzcoquechua.xls,200,false,true
/charts/comorian.xls,/charts/comorian.xls,200,false,true
/charts/coptic.xls,/charts/coptic.xls,200,false,true
/charts/daakaka.xls,/charts/daakaka.xls,200,false,true
/charts/daga.xls,/charts/daga.xls,200,false,true
/charts/dajumongo.xlsx,/charts/dajumongo.xlsx,200,false,true
/charts/dakota.xls,/charts/dakota.xls,200,false,true
/charts/dan.xls,/charts/dan.xls,200,false,true
/charts/dagbani.xls,/charts/dagbani.xls,200,false,true
/charts/dangaleat.xls,/charts/dangaleat.xls,200,false,true
/charts/dangme.xls,/charts/dangme.xls,200,false,true
/charts/cyrillic.xls,/charts/cyrillic.xls,200,false,true
/charts/dadibi.xls,/charts/dadibi.xls,200,false,true
/charts/dannanshanmiao.xls,/charts/dannanshanmiao.xls,200,false,true
/charts/danwar.xls,/charts/danwar.xls,200,false,true
/charts/darmiya.xls,/charts/darmiya.xls,200,false,true
/charts/danish.xls,/charts/danish.xls,200,false,true
/charts/cyrillic_russian.xls,/charts/cyrillic_russian.xls,200,false,true
/charts/datooga.xlsx,/charts/datooga.xlsx,200,false,true
/charts/dciriku.xlsx,/charts/dciriku.xlsx,200,false,true
/charts/daza.xls,/charts/daza.xls,200,false,true
/charts/daasanach.xls,/charts/daasanach.xls,200,false,true
/charts/defaka.xlsx,/charts/defaka.xlsx,200,false,true
/charts/degxinag.xls,/charts/degxinag.xls,200,false,true
/charts/dagaare.xls,/charts/dagaare.xls,200,false,true
/charts/degema.xlsx,/charts/degema.xlsx,200,false,true
/charts/cypriot.xls,/charts/cypriot.xls,200,false,true
/charts/dhankari.xls,/charts/dhankari.xls,200,false,true
